CONTA;IC1;TIPO1;IC2;TIPO2;IC3;TIPO3;IC4;TIPO4;IC5;TIPO5;IC6;TIPO6;IC7;TIPO7;VALOR;TIPO_VALOR;NATUREZA_VALOR;MUNICIPIO;ANO;MES
622110000;20231;PO;1031.0;FS;10010000.0;FR;44905200.0;ND;0.0;0.0;0.0;0;0.0;0.0;100000.0;period_change;D;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;44905200.0;ND;0.0;0.0;0.0;0;0.0;0.0;200000.0;period_change;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;31900300.0;ND;0.0;0.0;0.0;0;0.0;0.0;10000.0;period_change;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;31901100.0;ND;0.0;0.0;0.0;0;0.0;0.0;9802433.67;period_change;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;31901100.0;ND;0.0;0.0;0.0;0;0.0;0.0;9797948.87;period_change;D;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;31901300.0;ND;0.0;0.0;0.0;0;0.0;0.0;2000000.0;period_change;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;31901300.0;ND;0.0;0.0;0.0;0;0.0;0.0;1831326.49;period_change;D;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;31901600.0;ND;0.0;0.0;0.0;0;0.0;0.0;5000.0;period_change;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;33903500.0;ND;0.0;0.0;0.0;0;0.0;0.0;100000.0;period_change;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;33903300.0;ND;0.0;0.0;0.0;0;0.0;0.0;15000.0;period_change;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;33903200.0;ND;0.0;0.0;0.0;0;0.0;0.0;1237.63;period_change;D;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;33903200.0;ND;0.0;0.0;0.0;0;0.0;0.0;10000.0;period_change;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;33903000.0;ND;0.0;0.0;0.0;0;0.0;0.0;2475369.09;period_change;D;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;33903000.0;ND;0.0;0.0;0.0;0;0.0;0.0;2700000.0;period_change;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;33901400.0;ND;0.0;0.0;0.0;0;0.0;0.0;15000.0;period_change;D;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;33901400.0;ND;0.0;0.0;0.0;0;0.0;0.0;60000.0;period_change;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;33504100.0;ND;0.0;0.0;0.0;0;0.0;0.0;54000.0;period_change;D;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;33504100.0;ND;0.0;0.0;0.0;0;0.0;0.0;70000.0;period_change;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;31911300.0;ND;0.0;0.0;0.0;0;0.0;0.0;355819.52;period_change;D;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;31911300.0;ND;0.0;0.0;0.0;0;0.0;0.0;500000.0;period_change;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;31909400.0;ND;0.0;0.0;0.0;0;0.0;0.0;40333.22;period_change;D;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;31909400.0;ND;0.0;0.0;0.0;0;0.0;0.0;66000.0;period_change;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;31909200.0;ND;0.0;0.0;0.0;0;0.0;0.0;25000.0;period_change;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;31909100.0;ND;0.0;0.0;0.0;0;0.0;0.0;50000.0;period_change;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;31909100.0;ND;0.0;0.0;0.0;0;0.0;0.0;25000.0;period_change;D;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;44905100.0;ND;0.0;0.0;0.0;0;0.0;0.0;100000.0;period_change;D;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;44905100.0;ND;0.0;0.0;0.0;0;0.0;0.0;150000.0;period_change;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;44903900.0;ND;0.0;0.0;0.0;0;0.0;0.0;150000.0;period_change;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;31901100.0;ND;0.0;0.0;0.0;0;0.0;0.0;4484.8;ending_balance;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;31900300.0;ND;0.0;0.0;0.0;0;0.0;0.0;10000.0;ending_balance;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;31901300.0;ND;0.0;0.0;0.0;0;0.0;0.0;168673.51;ending_balance;C;1702109EX;2021;01
611200000;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
611300000;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;18832260.0;period_change;C;1702109EX;2021;01
611300000;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;18832260.0;ending_balance;C;1702109EX;2021;01
621100000;20231;PO;10010000.0;FR;13210011.0;NR;0.0;0;0.0;0.0;0.0;0;0.0;0.0;42.61;period_change;D;1702109EX;2021;01
621100000;20231;PO;10010000.0;FR;13210011.0;NR;0.0;0;0.0;0.0;0.0;0;0.0;0.0;42.61;ending_balance;D;1702109EX;2021;01
621200000;10131;PO;10010000.0;FR;21190011.0;NR;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;period_change;D;1702109EX;2021;01
621200000;10131;PO;10010000.0;FR;21190011.0;NR;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
621200000;10131;PO;10010000.0;FR;21290011.0;NR;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;period_change;D;1702109EX;2021;01
621200000;10131;PO;10010000.0;FR;21290011.0;NR;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
621200000;20231;PO;10010000.0;FR;13210011.0;NR;0.0;0;0.0;0.0;0.0;0;0.0;0.0;42.61;period_change;C;1702109EX;2021;01
621200000;20231;PO;10010000.0;FR;13210011.0;NR;0.0;0;0.0;0.0;0.0;0;0.0;0.0;42.61;ending_balance;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;44903000.0;ND;0.0;0.0;0.0;0;0.0;0.0;50000.0;period_change;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;33909300.0;ND;0.0;0.0;0.0;0;0.0;0.0;25000.0;period_change;D;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;33909300.0;ND;0.0;0.0;0.0;0;0.0;0.0;50000.0;period_change;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;33909200.0;ND;0.0;0.0;0.0;0;0.0;0.0;15000.0;period_change;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;33904700.0;ND;0.0;0.0;0.0;0;0.0;0.0;20000.0;period_change;C;1702109EX;2021;01
622110000;20231;PO;1031.0;FS;10010000.0;FR;33903900.0;ND;0.0;0.0;0.0;0;0.0;0.0;2116787.99;period_change;D;1702109EX;2021;01
531200000;20231;PO;1031.0;FS;10010000.0;FR;33903000.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;51884.49;ending_balance;D;1702109EX;2021;01
531200000;20231;PO;1031.0;FS;10010000.0;FR;33903900.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;20719.48;ending_balance;D;1702109EX;2021;01
531200000;20231;PO;1031.0;FS;10010000.0;FR;31909400.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;4373.72;ending_balance;D;1702109EX;2021;01
531700000;20231;PO;1031.0;FS;10010000.0;FR;33903000.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;51884.49;beginning_balance;D;1702109EX;2021;01
531700000;20231;PO;1031.0;FS;10010000.0;FR;33903900.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;20719.48;beginning_balance;D;1702109EX;2021;01
531700000;20231;PO;1031.0;FS;10010000.0;FR;31909400.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;4373.72;beginning_balance;D;1702109EX;2021;01
531700000;20231;PO;1031.0;FS;10010000.0;FR;31909400.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;4373.72;period_change;C;1702109EX;2021;01
531700000;20231;PO;1031.0;FS;10010000.0;FR;33903900.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;20719.48;period_change;C;1702109EX;2021;01
531700000;20231;PO;1031.0;FS;10010000.0;FR;33903000.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;51884.49;period_change;C;1702109EX;2021;01
531700000;20231;PO;1031.0;FS;10010000.0;FR;31909400.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
531700000;20231;PO;1031.0;FS;10010000.0;FR;33903900.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
531700000;20231;PO;1031.0;FS;10010000.0;FR;33903000.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
611100000;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;18832260.0;period_change;D;1702109EX;2021;01
611100000;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;18832260.0;period_change;C;1702109EX;2021;01
611100000;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
611200000;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;18832260.0;period_change;C;1702109EX;2021;01
611200000;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;18832260.0;period_change;D;1702109EX;2021;01
631300000;20231;PO;1031.0;FS;10010000.0;FR;33903900.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
631300000;20231;PO;1031.0;FS;10010000.0;FR;33903000.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
631400000;20231;PO;1031.0;FS;10010000.0;FR;33903900.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;20719.48;period_change;C;1702109EX;2021;01
631400000;20231;PO;1031.0;FS;10010000.0;FR;31909400.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;4373.72;period_change;C;1702109EX;2021;01
631400000;20231;PO;1031.0;FS;10010000.0;FR;33903000.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;51884.49;period_change;C;1702109EX;2021;01
631400000;20231;PO;1031.0;FS;10010000.0;FR;33903900.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;20719.48;ending_balance;C;1702109EX;2021;01
631400000;20231;PO;1031.0;FS;10010000.0;FR;31909400.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;4373.72;ending_balance;C;1702109EX;2021;01
631400000;20231;PO;1031.0;FS;10010000.0;FR;33903000.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;51884.49;ending_balance;C;1702109EX;2021;01
631710000;20231;PO;1031.0;FS;10010000.0;FR;33903000.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;51884.49;beginning_balance;C;1702109EX;2021;01
631710000;20231;PO;1031.0;FS;10010000.0;FR;33903900.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;20719.48;beginning_balance;C;1702109EX;2021;01
631710000;20231;PO;1031.0;FS;10010000.0;FR;31909400.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;4373.72;beginning_balance;C;1702109EX;2021;01
631710000;20231;PO;1031.0;FS;10010000.0;FR;33903000.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;51884.49;period_change;D;1702109EX;2021;01
631710000;20231;PO;1031.0;FS;10010000.0;FR;33903900.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;20719.48;period_change;D;1702109EX;2021;01
631710000;20231;PO;1031.0;FS;10010000.0;FR;31909400.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;4373.72;period_change;D;1702109EX;2021;01
631710000;20231;PO;1031.0;FS;10010000.0;FR;33903900.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
631710000;20231;PO;1031.0;FS;10010000.0;FR;33903000.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
631710000;20231;PO;1031.0;FS;10010000.0;FR;31909400.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
622920104;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;857060.14;ending_balance;C;1702109EX;2021;01
631100000;20231;PO;1031.0;FS;10010000.0;FR;31909400.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;4373.72;period_change;D;1702109EX;2021;01
631100000;20231;PO;1031.0;FS;10010000.0;FR;33903000.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;51884.49;period_change;C;1702109EX;2021;01
631100000;20231;PO;1031.0;FS;10010000.0;FR;31909400.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;4373.72;period_change;C;1702109EX;2021;01
631100000;20231;PO;1031.0;FS;10010000.0;FR;33903900.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;20719.48;period_change;C;1702109EX;2021;01
631100000;20231;PO;1031.0;FS;10010000.0;FR;33903900.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;20719.48;period_change;D;1702109EX;2021;01
631100000;20231;PO;1031.0;FS;10010000.0;FR;33903000.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;51884.49;period_change;D;1702109EX;2021;01
631100000;20231;PO;1031.0;FS;10010000.0;FR;31909400.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
631100000;20231;PO;1031.0;FS;10010000.0;FR;33903000.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
631100000;20231;PO;1031.0;FS;10010000.0;FR;33903900.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
631300000;20231;PO;1031.0;FS;10010000.0;FR;33903900.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;20719.48;period_change;C;1702109EX;2021;01
631300000;20231;PO;1031.0;FS;10010000.0;FR;33903900.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;20719.48;period_change;D;1702109EX;2021;01
631300000;20231;PO;1031.0;FS;10010000.0;FR;31909400.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;4373.72;period_change;D;1702109EX;2021;01
631300000;20231;PO;1031.0;FS;10010000.0;FR;31909400.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;4373.72;period_change;C;1702109EX;2021;01
631300000;20231;PO;1031.0;FS;10010000.0;FR;33903000.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;51884.49;period_change;C;1702109EX;2021;01
631300000;20231;PO;1031.0;FS;10010000.0;FR;33903000.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;51884.49;period_change;D;1702109EX;2021;01
631300000;20231;PO;1031.0;FS;10010000.0;FR;31909400.0;ND;0.0;0.0;2020.0;AI;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
821110100;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;57614.75;beginning_balance;C;1702109EX;2021;01
821110100;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;57614.75;ending_balance;C;1702109EX;2021;01
821120100;20231;PO;10010000.0;FR;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;16065389.14;period_change;C;1702109EX;2021;01
821120100;20231;PO;10010000.0;FR;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;1019119.6;period_change;D;1702109EX;2021;01
821120100;20231;PO;10010000.0;FR;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;15046269.54;ending_balance;C;1702109EX;2021;01
821120100;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;76977.69;beginning_balance;C;1702109EX;2021;01
821120100;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;76977.69;ending_balance;C;1702109EX;2021;01
821130100;20231;PO;10010000.0;FR;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;934037.83;period_change;D;1702109EX;2021;01
821130100;20231;PO;10010000.0;FR;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;1019119.6;period_change;C;1702109EX;2021;01
821130100;20231;PO;10010000.0;FR;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;85081.77;ending_balance;C;1702109EX;2021;01
821130200;20231;PO;10010000.0;FR;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;231515.12;period_change;C;1702109EX;2021;01
821130200;20231;PO;10010000.0;FR;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;186493.31;period_change;D;1702109EX;2021;01
821130200;20231;PO;10010000.0;FR;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;45021.81;ending_balance;C;1702109EX;2021;01
821140000;20231;PO;10010000.0;FR;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;898075.14;period_change;C;1702109EX;2021;01
821140000;20231;PO;10010000.0;FR;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;898075.14;ending_balance;C;1702109EX;2021;01
853700000;10131;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;period_change;D;1702109EX;2021;01
853700000;10131;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
712310200;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;263817.6;beginning_balance;D;1702109EX;2021;01
712310200;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;1618796.0;period_change;D;1702109EX;2021;01
712310200;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;1882613.6;ending_balance;D;1702109EX;2021;01
721110000;20231;PO;10010000.0;FR;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;1319522.47;period_change;D;1702109EX;2021;01
721110000;20231;PO;10010000.0;FR;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;1319522.47;ending_balance;D;1702109EX;2021;01
721110000;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;134592.44;beginning_balance;D;1702109EX;2021;01
721110000;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;134592.44;ending_balance;D;1702109EX;2021;01
812310201;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;63244.45;beginning_balance;C;1702109EX;2021;01
812310201;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;1618796.0;period_change;C;1702109EX;2021;01
812310201;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;68369.32;period_change;D;1702109EX;2021;01
812310201;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;1613671.13;ending_balance;C;1702109EX;2021;01
812310202;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;200573.15;beginning_balance;C;1702109EX;2021;01
812310202;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;68369.32;period_change;C;1702109EX;2021;01
812310202;20231;PO;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;268942.47;ending_balance;C;1702109EX;2021;01
821110100;20231;PO;10010000.0;FR;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;16065389.14;period_change;D;1702109EX;2021;01
821110100;20231;PO;10010000.0;FR;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;1310463.35;period_change;C;1702109EX;2021;01
821110100;20231;PO;10010000.0;FR;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;14754925.79;ending_balance;D;1702109EX;2021;01
622130300;20231;PO;1031.0;FS;10010000.0;FR;33903016.0;ND;0.0;0.0;0.0;0;0.0;0.0;6745.0;period_change;D;1702109EX;2021;01
622130300;20231;PO;1031.0;FS;10010000.0;FR;33903016.0;ND;0.0;0.0;0.0;0;0.0;0.0;6745.0;period_change;C;1702109EX;2021;01
622130300;20231;PO;1031.0;FS;10010000.0;FR;33504100.0;ND;0.0;0.0;0.0;0;0.0;0.0;4500.0;period_change;C;1702109EX;2021;01
622130300;20231;PO;1031.0;FS;10010000.0;FR;31911311.0;ND;0.0;0.0;0.0;0;0.0;0.0;27634.38;period_change;D;1702109EX;2021;01
622130300;20231;PO;1031.0;FS;10010000.0;FR;31911311.0;ND;0.0;0.0;0.0;0;0.0;0.0;27634.38;period_change;C;1702109EX;2021;01
622130300;20231;PO;1031.0;FS;10010000.0;FR;31909499.0;ND;0.0;0.0;0.0;0;0.0;0.0;40333.22;period_change;D;1702109EX;2021;01
622130300;20231;PO;1031.0;FS;10010000.0;FR;33903021.0;ND;0.0;0.0;0.0;0;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
622130300;20231;PO;1031.0;FS;10010000.0;FR;31901101.0;ND;0.0;0.0;0.0;0;0.0;0.0;3791.28;ending_balance;C;1702109EX;2021;01
622130300;20231;PO;1031.0;FS;10010000.0;FR;31901107.0;ND;0.0;0.0;0.0;0;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
622130300;20231;PO;1031.0;FS;10010000.0;FR;31901144.0;ND;0.0;0.0;0.0;0;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
622130300;20231;PO;1031.0;FS;10010000.0;FR;31901145.0;ND;0.0;0.0;0.0;0;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
622130300;20231;PO;1031.0;FS;10010000.0;FR;31901147.0;ND;0.0;0.0;0.0;0;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
622130300;20231;PO;1031.0;FS;10010000.0;FR;31901175.0;ND;0.0;0.0;0.0;0;0.0;0.0;9463.49;ending_balance;C;1702109EX;2021;01
622130300;20231;PO;1031.0;FS;10010000.0;FR;31909499.0;ND;0.0;0.0;0.0;0;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
622130300;20231;PO;1031.0;FS;10010000.0;FR;31911311.0;ND;0.0;0.0;0.0;0;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
622130300;20231;PO;1031.0;FS;10010000.0;FR;33504100.0;ND;0.0;0.0;0.0;0;0.0;0.0;4500.0;ending_balance;C;1702109EX;2021;01
622130300;20231;PO;1031.0;FS;10010000.0;FR;33903016.0;ND;0.0;0.0;0.0;0;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
211110401;10131;PO;2.0;FP;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
211110402;10131;PO;2.0;FP;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;period_change;D;1702109EX;2021;01
211110402;10131;PO;2.0;FP;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
211459800;20231;PO;1.0;FP;10010000.0;FR;0.0;0;0.0;0.0;0.0;0;0.0;0.0;27634.38;period_change;C;1702109EX;2021;01
211459800;20231;PO;1.0;FP;10010000.0;FR;0.0;0;0.0;0.0;0.0;0;0.0;0.0;27634.38;period_change;D;1702109EX;2021;01
211459800;20231;PO;1.0;FP;10010000.0;FR;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
212110201;10131;PO;2.0;FP;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;period_change;D;1702109EX;2021;01
212110201;10131;PO;2.0;FP;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
212110205;10131;PO;2.0;FP;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;period_change;D;1702109EX;2021;01
212110205;10131;PO;2.0;FP;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
213110101;20231;PO;1.0;FP;10010000.0;FR;0.0;0;0.0;0.0;0.0;0;0.0;0.0;219811.82;period_change;C;1702109EX;2021;01
213110101;20231;PO;1.0;FP;10010000.0;FR;0.0;0;0.0;0.0;0.0;0;0.0;0.0;147984.82;period_change;D;1702109EX;2021;01
213110101;20231;PO;1.0;FP;10010000.0;FR;0.0;0;0.0;0.0;0.0;0;0.0;0.0;71827.0;ending_balance;C;1702109EX;2021;01
214111200;10131;PO;2.0;FP;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;period_change;D;1702109EX;2021;01
214111200;10131;PO;2.0;FP;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
218610100;10131;PO;2.0;FP;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;period_change;D;1702109EX;2021;01
218610100;10131;PO;2.0;FP;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;ending_balance;C;1702109EX;2021;01
123110405;20231;PO;2.0;FP;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;45803.78;ending_balance;D;1702109EX;2021;01
123110501;20231;PO;2.0;FP;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;78550.0;beginning_balance;D;1702109EX;2021;01
123110501;20231;PO;2.0;FP;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;78550.0;ending_balance;D;1702109EX;2021;01
123119999;20231;PO;2.0;FP;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;767133.65;beginning_balance;D;1702109EX;2021;01
123119999;20231;PO;2.0;FP;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;767133.65;ending_balance;D;1702109EX;2021;01
123210103;20231;PO;2.0;FP;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;1223516.77;beginning_balance;D;1702109EX;2021;01
123210103;20231;PO;2.0;FP;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;1223516.77;ending_balance;D;1702109EX;2021;01
123210198;20231;PO;2.0;FP;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;8130.0;beginning_balance;D;1702109EX;2021;01
123210198;20231;PO;2.0;FP;0.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;8130.0;ending_balance;D;1702109EX;2021;01
